time_s,V1,V2,V3,V4,V5,V6
0.025500,-0.014007,-0.008623,-0.015200,0.024104,-0.004440,0.020226
0.026000,-0.015271,0.011079,-0.026895,-0.002159,-0.013834,-0.011440
0.026500,0.014947,-0.023195,-0.000442,0.006213,-0.002890,0.003230
0.027000,0.023192,-0.023418,-0.010358,-0.013226,-0.002779,-0.001812
0.027500,0.001860,0.012443,0.011152,-0.001237,0.031813,0.022088
0.028000,0.018087,0.010351,0.009541,-0.005254,0.001221,0.007817
0.028500,0.008555,0.005182,0.003333,0.010460,-0.003834,-0.001350
0.029000,-0.006447,-0.009969,0.025454,-0.007373,0.001387,-0.009319
0.029500,0.008753,0.014490,0.003239,-0.009221,0.009687,0.034908
0.030000,0.026508,0.013642,-0.018435,0.009382,0.009239,0.002301
0.030500,0.003007,0.004824,0.000190,0.002742,0.010292,0.000151
0.031000,0.027125,-0.014004,0.021220,-0.006852,0.012701,0.011146
0.031500,-0.035527,-0.002609,-0.024494,-0.008930,-0.018134,0.014552
0.032000,0.016215,0.016454,0.002476,-0.006627,0.011634,-0.017115
0.032500,0.005312,0.023914,0.012638,0.016226,0.006768,0.001156
0.033000,-0.000355,-0.000768,0.043913,0.010393,-0.005216,-0.011955
0.033500,0.005633,0.000511,0.022380,-0.007071,0.005853,-0.004212
0.034000,-0.025427,0.001961,0.006376,-0.006344,0.002737,0.023489
0.034500,0.001225,0.008643,0.012331,-0.012690,0.004208,0.021821
0.035000,0.010014,-0.004059,-0.023808,-0.001242,0.007273,0.013489
0.035500,0.026967,-0.038615,-0.010948,0.006643,-0.020376,-0.016280
0.036000,-0.002831,0.022834,0.014707,-0.008241,0.008889,0.007743
0.036500,-0.007036,0.032012,0.007509,0.037901,0.014848,-0.003543
0.037000,-0.002283,-0.003942,0.009575,0.014601,0.008901,0.020123
0.037500,0.019131,-0.010599,0.005912,0.004918,-0.005476,-0.003050
0.038000,0.010492,0.003504,0.005485,0.006837,-0.007387,-0.006860
0.038500,-0.002221,0.002913,0.007270,-0.015145,0.008459,0.011136
0.039000,0.013594,0.020828,-0.009946,-0.012090,0.017941,0.024097
0.039500,0.007525,0.006888,0.002635,0.025912,0.025698,0.022088
0.040000,0.020776,-0.005643,-0.012415,0.030773,0.017719,0.025736
0.040500,-0.004102,-0.013347,-0.002865,-0.026802,0.014105,0.026056
0.041000,0.001702,0.019601,0.024555,0.013672,-0.031522,0.031107
0.041500,0.000927,0.015801,0.004097,0.027533,-0.002396,0.009518
0.042000,-0.014947,0.022914,0.015943,0.001880,0.011699,0.000336
0.042500,0.011650,-0.007315,0.008937,0.029998,-0.002992,-0.005175
0.043000,0.011331,0.034992,0.001642,0.018925,-0.006537,0.025335
0.043500,0.007704,-0.018528,-0.007501,0.014391,-0.008308,0.005040
0.044000,0.004326,0.018489,0.001844,0.004175,0.034318,-0.005803
0.044500,-0.013162,-0.020576,0.010816,0.009450,-0.011431,0.015907
0.045000,0.001987,-0.003558,0.016999,0.001586,0.005112,-0.013414
0.045500,0.003390,0.031946,0.010366,0.012978,-0.002388,-0.007670
0.046000,-0.003263,0.021241,0.018513,0.012563,-0.004186,0.012031
0.046500,0.006597,0.000823,-0.013786,0.002502,0.015188,0.022247
0.047000,0.015329,0.001486,0.022268,-0.019937,0.021613,0.004305
0.047500,0.037819,0.011036,-0.007398,0.006601,-0.008127,0.006039
0.048000,0.012409,0.017502,0.024543,-0.005478,0.010578,0.021590
0.048500,0.013924,0.028834,0.017597,-0.006753,0.008357,0.022496
0.049000,0.009220,0.003493,-0.017716,-0.000013,0.003554,-0.020785
0.049500,-0.018161,-0.013557,0.021675,0.023023,-0.003385,0.032867
0.050000,0.010512,0.013264,0.025836,-0.005757,0.027539,0.006003
0.050500,0.012110,0.004345,0.030074,-0.002105,-0.004304,0.000008
0.051000,0.048458,-0.008000,-0.000020,0.022111,-0.008033,0.004483
0.051500,0.008934,0.016284,0.014511,0.000335,0.028301,-0.008650
0.052000,0.016660,0.008940,0.022553,-0.004771,0.015136,0.050344
0.052500,0.011940,0.017059,0.023506,0.024593,-0.005255,-0.007117
0.053000,-0.004738,-0.000624,0.018935,0.010850,0.011636,-0.009688
0.053500,0.030274,0.020432,0.006732,0.014111,0.003770,0.009207
0.054000,0.024757,-0.006279,0.028297,0.010120,0.035810,-0.007220
0.054500,0.025697,0.001416,0.028739,0.020181,0.010209,0.015662
0.055000,0.000553,0.010550,0.011879,0.024475,0.022167,0.038819
0.055500,0.035605,0.040690,0.002809,0.012718,0.014217,0.017041
0.056000,-0.006088,0.026713,0.004022,-0.007532,0.036495,0.020023
0.056500,0.024128,0.031483,0.035798,0.019788,0.018376,0.010961
0.057000,0.048576,0.036975,0.029979,0.010619,0.033082,0.000104
0.057500,0.001263,0.070163,0.015820,0.028980,0.024242,0.011736
0.058000,0.008036,0.017155,0.013543,0.003097,0.008234,0.032350
0.058500,0.018444,0.038255,-0.009574,0.012233,0.016977,0.037312
0.059000,0.009824,0.032566,0.016110,-0.004852,0.014184,0.018000
0.059500,-0.005448,0.032752,-0.000055,0.029559,0.009210,0.030974
0.060000,0.019284,0.044870,0.020641,0.036636,0.002101,0.006634
0.060500,0.002775,0.012419,0.036488,0.011389,0.039103,0.009481
0.061000,0.026275,0.011691,0.004464,0.016260,-0.011746,-0.004829
0.061500,0.005851,0.024439,0.023221,0.007497,0.039615,0.036279
0.062000,0.043371,0.017382,0.035089,0.009423,0.000058,0.011483
0.062500,0.008863,0.025389,0.023916,0.031015,0.028759,0.000692
0.063000,0.016279,0.044551,0.013250,0.013548,0.012327,0.028632
0.063500,0.033821,0.014446,0.021774,0.028745,-0.003384,0.041769
0.064000,0.003672,0.017565,0.036494,0.021907,0.039316,0.016568
0.064500,0.026074,0.025277,0.026601,0.033921,-0.013327,-0.003904
0.065000,0.042806,0.019774,0.023148,0.017313,0.035141,0.018340
0.065500,-0.000367,-0.004965,0.041087,0.040025,0.025694,0.027331
0.066000,0.027070,0.015599,0.032025,0.052433,0.040065,0.033232
0.066500,0.028765,0.035177,0.006823,-0.000639,0.034262,0.036518
0.067000,0.037170,0.047005,0.034913,0.024060,0.034636,0.026581
0.067500,0.007474,0.008708,0.040271,0.024636,0.039496,0.022148
0.068000,0.006816,0.009234,0.008064,0.015888,0.039187,0.036908
0.068500,0.035058,0.027682,-0.006802,0.033342,0.033989,0.007382
0.069000,0.032299,-0.003289,0.012216,0.044654,0.022826,0.013313
0.069500,0.032228,0.021796,0.026933,-0.001140,0.025033,0.017563
0.070000,0.034303,0.003066,0.044254,-0.001639,0.030708,0.022479
0.070500,0.019553,0.050289,0.016389,0.054615,0.025760,0.009009
0.071000,0.033894,0.018870,0.038737,0.026816,0.063200,0.044992
0.071500,0.035473,0.055869,-0.012309,0.032419,0.029779,0.012895
0.072000,0.021039,0.048457,0.034459,0.015727,0.014507,-0.008572
0.072500,0.060428,0.022747,0.026341,0.033107,0.030633,0.047240
0.073000,0.040248,0.017061,0.064619,0.053673,0.020563,0.040873
0.073500,0.015979,0.030945,0.005467,0.041295,0.063216,0.032939
0.074000,0.044416,0.032998,0.034350,0.037459,0.036034,0.041593
0.074500,0.020677,0.040489,0.006824,0.008747,0.044819,0.036927
0.075000,0.047843,0.024389,0.027792,0.047178,0.043765,0.053491
0.075500,0.054167,0.047983,0.011270,0.036931,0.050973,0.025262
0.076000,0.025238,0.041528,0.072060,0.028428,0.041125,0.063575
0.076500,0.052770,0.033214,0.032987,0.047957,0.032338,0.052534
0.077000,0.045293,0.028421,0.035936,0.026384,0.039810,0.030004
0.077500,0.052225,0.037120,0.039253,0.048305,0.021495,0.028404
0.078000,0.069148,0.028443,0.023712,0.058949,0.038450,0.042893
0.078500,0.037828,0.042386,0.057338,0.043822,0.068418,0.024654
0.079000,0.031026,0.043614,0.051935,0.035972,0.053360,0.039250
0.079500,0.029823,0.047091,0.056935,0.034583,0.041571,0.063355
0.080000,0.031772,0.070503,0.025740,0.049750,0.074185,0.046747
0.080500,0.043707,0.042876,0.061893,0.038383,0.035722,0.076278
0.081000,0.050844,0.060796,0.061025,0.081224,0.050868,0.034178
0.081500,0.050751,0.050045,0.043115,0.025374,0.042056,0.053386
0.082000,0.059893,0.043911,0.060910,0.045538,0.044416,0.039499
0.082500,0.048574,0.046591,0.052469,0.052467,0.054288,0.045273
0.083000,0.071085,0.048400,0.025372,0.051585,0.057923,0.056787
0.083500,0.046226,0.054392,0.047453,0.041784,0.047155,0.039191
0.084000,0.091921,0.036729,0.043896,0.069602,0.038577,0.038187
0.084500,0.061436,0.030071,0.053332,0.062054,0.079534,0.045063
0.085000,0.040135,0.062807,0.068310,0.064089,0.054514,0.044922
0.085500,0.037880,0.067416,0.029324,0.043925,0.038388,0.038797
0.086000,0.062141,0.066089,0.048250,0.048863,0.039570,0.076574
0.086500,0.052521,0.058198,0.043546,0.063197,0.085738,0.051316
0.087000,0.067561,0.068360,0.045168,0.040344,0.093810,0.069303
0.087500,0.064937,0.068540,0.045492,0.067822,0.062888,0.069215
0.088000,0.057741,0.070648,0.059856,0.057320,0.049625,0.074207
0.088500,0.047136,0.046945,0.067685,0.075807,0.064826,0.039800
0.089000,0.038127,0.044396,0.066075,0.054436,0.056265,0.055608
0.089500,0.055172,0.056042,0.064655,0.089083,0.070474,0.072173
0.090000,0.075744,0.062638,0.072225,0.069056,0.068150,0.053668
0.090500,0.067146,0.060305,0.099639,0.071741,0.063448,0.086252
0.091000,0.046292,0.036827,0.067016,0.054589,0.063712,0.046555
0.091500,0.068626,0.091854,0.081346,0.069829,0.062727,0.078335
0.092000,0.072866,0.062976,0.081549,0.058848,0.081315,0.060390
0.092500,0.054894,0.070742,0.094818,0.045046,0.065260,0.083911
0.093000,0.071529,0.087891,0.077631,0.066288,0.100057,0.073267
0.093500,0.071174,0.035127,0.057637,0.087744,0.102533,0.057620
0.094000,0.054241,0.063710,0.075959,0.070424,0.065712,0.083684
0.094500,0.077843,0.066669,0.076243,0.068064,0.067066,0.046551
0.095000,0.081984,0.068528,0.085800,0.068961,0.072836,0.068354
0.095500,0.090920,0.072072,0.061573,0.108298,0.065048,0.067837
0.096000,0.091588,0.097488,0.094776,0.084907,0.088550,0.082265
0.096500,0.056228,0.086995,0.076972,0.053043,0.094660,0.036579
0.097000,0.063942,0.092380,0.090600,0.069863,0.097263,0.081508
0.097500,0.086856,0.079838,0.083776,0.073119,0.076010,0.084722
0.098000,0.087963,0.059266,0.082095,0.069438,0.076949,0.068342
0.098500,0.089111,0.050190,0.084893,0.082351,0.051519,0.076827
0.099000,0.140309,0.059577,0.092598,0.073910,0.072665,0.083045
0.099500,0.092218,0.089051,0.113034,0.075963,0.069676,0.097848
0.100000,0.101827,0.085270,0.054533,0.087096,0.068185,0.052320
0.100500,0.100245,0.082783,0.094035,0.062825,0.078631,0.085076
0.101000,0.096850,0.081551,0.087739,0.054813,0.082472,0.094276
0.101500,0.083497,0.118402,0.085569,0.106868,0.087855,0.097609
0.102000,0.100758,0.077030,0.053924,0.101932,0.109767,0.086095
0.102500,0.078930,0.104440,0.099226,0.096056,0.108005,0.099129
0.103000,0.088121,0.091702,0.089798,0.096243,0.074800,0.090569
0.103500,0.085543,0.091910,0.080308,0.089985,0.099245,0.109726
0.104000,0.095203,0.111625,0.094612,0.139215,0.081979,0.081448
0.104500,0.129846,0.117064,0.090735,0.098021,0.097345,0.085184
0.105000,0.068268,0.092684,0.070141,0.135399,0.115942,0.103201
0.105500,0.107721,0.109415,0.098750,0.128370,0.090133,0.107122
0.106000,0.074386,0.104035,0.107278,0.105501,0.083766,0.106111
0.106500,0.092645,0.099836,0.091486,0.096574,0.100496,0.093339
0.107000,0.117204,0.103934,0.104795,0.101110,0.120673,0.094720
0.107500,0.102977,0.091693,0.103635,0.096001,0.132091,0.101831
0.108000,0.086988,0.098563,0.118836,0.110069,0.093913,0.086628
0.108500,0.093562,0.095582,0.102737,0.114399,0.106266,0.092043
0.109000,0.115620,0.118947,0.117443,0.087064,0.109558,0.127348
0.109500,0.095602,0.105129,0.101857,0.145774,0.085236,0.104061
0.110000,0.110931,0.088218,0.137194,0.095969,0.085542,0.099822
0.110500,0.109489,0.097954,0.102253,0.068511,0.113673,0.100115
0.111000,0.100149,0.061934,0.099648,0.108696,0.104287,0.114285
0.111500,0.143194,0.103617,0.109527,0.093808,0.090014,0.142654
0.112000,0.121649,0.112705,0.101220,0.111339,0.122445,0.129395
0.112500,0.082863,0.111198,0.094510,0.114304,0.114156,0.093593
0.113000,0.117130,0.144036,0.125248,0.121013,0.114506,0.133581
0.113500,0.105493,0.124043,0.069480,0.130508,0.098991,0.102909
0.114000,0.129285,0.124456,0.105736,0.101387,0.090903,0.106781
0.114500,0.105682,0.092921,0.097444,0.112120,0.108600,0.110573
0.115000,0.116912,0.113163,0.120766,0.128811,0.119364,0.101015
0.115500,0.127262,0.112388,0.086851,0.109826,0.109056,0.138975
0.116000,0.133719,0.108942,0.128951,0.092572,0.104276,0.112036
0.116500,0.103765,0.109771,0.131610,0.131060,0.116188,0.090296
0.117000,0.117778,0.095674,0.098306,0.114317,0.123321,0.110086
0.117500,0.116687,0.104674,0.126671,0.114334,0.145032,0.126774
0.118000,0.115017,0.137929,0.132558,0.126618,0.127070,0.099014
0.118500,0.152294,0.123668,0.139916,0.125874,0.103805,0.129858
0.119000,0.132870,0.119199,0.104761,0.141753,0.096462,0.113470
0.119500,0.108853,0.127685,0.103622,0.109031,0.090963,0.144509
0.120000,0.142494,0.146236,0.151265,0.162658,0.133823,0.135554
0.120500,0.161505,0.129735,0.117344,0.108460,0.113887,0.130876
0.121000,0.146093,0.138712,0.122695,0.124790,0.138074,0.107370
0.121500,0.108736,0.118828,0.141023,0.118499,0.149227,0.112182
0.122000,0.125170,0.123154,0.114895,0.133266,0.141289,0.123758
0.122500,0.152330,0.138636,0.129338,0.133608,0.129920,0.129894
0.123000,0.123589,0.162594,0.147581,0.136700,0.161930,0.157136
0.123500,0.141725,0.156514,0.113751,0.138988,0.128154,0.139512
0.124000,0.147536,0.144658,0.128416,0.155512,0.122369,0.130169
0.124500,0.122845,0.139020,0.119848,0.139098,0.141754,0.158875
0.125000,0.136673,0.158582,0.125957,0.158391,0.149167,0.136213
0.125500,0.089747,0.150286,0.156151,0.112110,0.099586,0.144884
0.126000,0.123785,0.104745,0.160226,0.106385,0.155809,0.162456
0.126500,0.136129,0.124109,0.143785,0.141823,0.115544,0.150666
0.127000,0.121951,0.145739,0.148651,0.145572,0.109886,0.147304
0.127500,0.165886,0.114595,0.148973,0.133392,0.136237,0.150118
0.128000,0.120662,0.128650,0.132029,0.141962,0.126174,0.141135
0.128500,0.136210,0.132313,0.146383,0.158940,0.149047,0.143434
0.129000,0.145449,0.139646,0.124059,0.153543,0.148833,0.119720
0.129500,0.165766,0.139836,0.129769,0.139198,0.148775,0.133515
0.130000,0.123249,0.140450,0.143485,0.147755,0.163152,0.144059
0.130500,0.162855,0.157787,0.129493,0.156791,0.140675,0.152360
0.131000,0.146162,0.142030,0.126918,0.127565,0.151519,0.139497
0.131500,0.131867,0.140820,0.135911,0.134515,0.121549,0.182430
0.132000,0.154082,0.126913,0.164345,0.161001,0.161558,0.158942
0.132500,0.150677,0.163056,0.171048,0.121746,0.140173,0.151397
0.133000,0.139208,0.138138,0.147722,0.131856,0.143950,0.126534
0.133500,0.149757,0.132404,0.157443,0.130509,0.143573,0.147847
0.134000,0.143408,0.152384,0.140735,0.162955,0.147694,0.156852
0.134500,0.151347,0.138140,0.118659,0.133372,0.144105,0.148243
0.135000,0.160011,0.142190,0.136676,0.161957,0.117608,0.148077
0.135500,0.174283,0.154369,0.145867,0.145193,0.169095,0.148132
0.136000,0.132317,0.145987,0.152998,0.177564,0.141128,0.140338
0.136500,0.183249,0.185927,0.149739,0.153178,0.145639,0.132500
0.137000,0.122319,0.150478,0.147376,0.167605,0.148705,0.184366
0.137500,0.149648,0.161193,0.143306,0.158831,0.159792,0.136883
0.138000,0.161052,0.123102,0.157385,0.145465,0.144833,0.145215
0.138500,0.156722,0.139597,0.132049,0.152319,0.168495,0.156311
0.139000,0.143423,0.136460,0.164795,0.152889,0.180882,0.121925
0.139500,0.149876,0.138682,0.144202,0.146070,0.177537,0.176299
0.140000,0.145814,0.159442,0.184215,0.166527,0.157006,0.170754
0.140500,0.144556,0.168930,0.148667,0.191055,0.144748,0.130845
0.141000,0.166305,0.158731,0.146358,0.155299,0.144513,0.148713
0.141500,0.159058,0.150303,0.145262,0.164452,0.148156,0.168046
0.142000,0.143427,0.144358,0.146767,0.161753,0.141057,0.153481
0.142500,0.167409,0.170619,0.163024,0.114764,0.160152,0.168910
0.143000,0.158596,0.185055,0.153352,0.161360,0.150590,0.176896
0.143500,0.166227,0.156060,0.168841,0.160657,0.153790,0.141595
0.144000,0.163503,0.168149,0.161025,0.135330,0.149440,0.161068
0.144500,0.141625,0.159211,0.154532,0.127232,0.160828,0.136003
0.145000,0.145635,0.165370,0.159632,0.160445,0.157877,0.147069
0.145500,0.165201,0.136524,0.171937,0.178671,0.148691,0.155029
0.146000,0.163078,0.146601,0.163773,0.148383,0.151698,0.156118
0.146500,0.153517,0.159762,0.158039,0.148855,0.151589,0.141087
0.147000,0.155474,0.171902,0.160056,0.188339,0.163776,0.162658
0.147500,0.172740,0.141303,0.136285,0.167015,0.141904,0.131551
0.148000,0.144540,0.122914,0.191989,0.135199,0.146432,0.140196
0.148500,0.161434,0.145754,0.161150,0.142533,0.124728,0.169312
0.149000,0.149987,0.168172,0.162438,0.185709,0.136894,0.141038
0.149500,0.149523,0.129030,0.152358,0.142843,0.149245,0.156863
0.150000,0.169016,0.134881,0.118071,0.144536,0.145980,0.177055
0.150500,0.164639,0.154597,0.148278,0.162317,0.122821,0.151985
0.151000,0.164161,0.150219,0.153098,0.148006,0.159835,0.172116
0.151500,0.171219,0.160554,0.139295,0.158288,0.138428,0.131320
0.152000,0.151609,0.132863,0.138820,0.155612,0.126991,0.142445
0.152500,0.161157,0.146053,0.145839,0.148751,0.156393,0.154243
0.153000,0.145886,0.168468,0.162113,0.168680,0.163050,0.135068
0.153500,0.154993,0.132237,0.168967,0.131002,0.113572,0.143187
0.154000,0.147748,0.171854,0.152265,0.151462,0.159936,0.151867
0.154500,0.150703,0.133237,0.140737,0.140544,0.146012,0.151762
0.155000,0.157702,0.161516,0.143339,0.173404,0.144939,0.144076
0.155500,0.136008,0.142687,0.149774,0.145664,0.131483,0.120803
0.156000,0.179152,0.130593,0.151037,0.176605,0.145438,0.138065
0.156500,0.132141,0.139778,0.153756,0.140905,0.145863,0.126202
0.157000,0.128464,0.154850,0.140086,0.148313,0.180477,0.145544
0.157500,0.163473,0.145999,0.154041,0.162423,0.153932,0.145491
0.158000,0.157382,0.162284,0.152260,0.131173,0.145470,0.143605
0.158500,0.154255,0.166429,0.138966,0.167529,0.162622,0.130743
0.159000,0.153685,0.126514,0.118468,0.144651,0.157536,0.119160
0.159500,0.143425,0.124764,0.130334,0.149781,0.121798,0.165040
0.160000,0.129479,0.123366,0.166452,0.151128,0.152861,0.143229
0.160500,0.143387,0.128762,0.116846,0.141108,0.143715,0.137555
0.161000,0.131386,0.158107,0.161306,0.129396,0.131037,0.140534
0.161500,0.155447,0.149225,0.114891,0.142233,0.125308,0.120700
0.162000,0.137873,0.131903,0.128482,0.109909,0.137877,0.159403
0.162500,0.126939,0.139155,0.133700,0.119660,0.139166,0.128598
0.163000,0.133726,0.159611,0.165281,0.136445,0.155774,0.136852
0.163500,0.143950,0.166376,0.138148,0.160966,0.103974,0.145043
0.164000,0.128494,0.140841,0.133740,0.159706,0.118066,0.147710
0.164500,0.123795,0.096239,0.122098,0.150819,0.139064,0.135773
0.165000,0.138947,0.139750,0.143120,0.112205,0.133212,0.119828
0.165500,0.138114,0.148461,0.126748,0.138950,0.136095,0.143417
0.166000,0.125969,0.136943,0.130138,0.120663,0.126697,0.146323
0.166500,0.125628,0.143591,0.127318,0.131684,0.136424,0.150283
0.167000,0.135280,0.137155,0.142597,0.146116,0.107959,0.139941
0.167500,0.109171,0.112372,0.142319,0.140759,0.162356,0.162320
0.168000,0.108860,0.116678,0.116616,0.149219,0.136236,0.132204
0.168500,0.118263,0.124222,0.119630,0.107900,0.135898,0.132034
0.169000,0.124893,0.144076,0.117206,0.112751,0.112103,0.146536
0.169500,0.131802,0.115650,0.129888,0.149734,0.118308,0.151302
0.170000,0.148301,0.133009,0.139771,0.148996,0.133838,0.146998
0.170500,0.138057,0.129748,0.128142,0.124948,0.119937,0.123987
0.171000,0.121804,0.147996,0.091343,0.123851,0.128222,0.135652
0.171500,0.122919,0.122578,0.134600,0.140794,0.111510,0.139144
0.172000,0.107157,0.095873,0.101959,0.130175,0.102121,0.123117
0.172500,0.120899,0.130879,0.110447,0.130270,0.137837,0.108449
0.173000,0.115820,0.152220,0.123125,0.106275,0.106701,0.105101
0.173500,0.123955,0.129799,0.117854,0.136352,0.132759,0.124764
0.174000,0.105662,0.106254,0.131160,0.115072,0.105489,0.131216
0.174500,0.124809,0.100788,0.107856,0.096130,0.114638,0.110143
0.175000,0.138951,0.101664,0.101459,0.104236,0.110151,0.104477
0.175500,0.113262,0.144942,0.110217,0.105934,0.111738,0.107158
0.176000,0.119847,0.108911,0.128475,0.135988,0.125188,0.116067
0.176500,0.123095,0.102802,0.122186,0.102290,0.137218,0.124429
0.177000,0.105641,0.109281,0.112964,0.117425,0.108779,0.117248
0.177500,0.113931,0.105815,0.130457,0.078912,0.112382,0.110664
0.178000,0.109665,0.132989,0.126646,0.123523,0.105429,0.130319
0.178500,0.109842,0.093158,0.120201,0.096498,0.109671,0.149220
0.179000,0.095679,0.124982,0.089601,0.113131,0.096501,0.107446
0.179500,0.106535,0.107997,0.117913,0.112018,0.090628,0.130273
0.180000,0.112528,0.123161,0.102018,0.114546,0.109926,0.094743
0.180500,0.125712,0.127682,0.098017,0.108923,0.107285,0.121085
0.181000,0.117219,0.104100,0.092587,0.131541,0.119863,0.090485
0.181500,0.134011,0.096984,0.099132,0.104836,0.102445,0.096394
0.182000,0.089083,0.101583,0.091201,0.134313,0.099877,0.099980
0.182500,0.112558,0.098048,0.102013,0.109030,0.107228,0.070624
0.183000,0.101102,0.073494,0.095750,0.102462,0.113114,0.071003
0.183500,0.130077,0.120513,0.100530,0.110591,0.094842,0.084458
0.184000,0.083983,0.099790,0.104398,0.099046,0.057470,0.115952
0.184500,0.082389,0.077534,0.090560,0.101709,0.079219,0.091381
0.185000,0.084872,0.062845,0.082793,0.099058,0.109902,0.107578
0.185500,0.060883,0.057822,0.062635,0.096439,0.118309,0.068053
0.186000,0.083736,0.103173,0.103170,0.123383,0.111607,0.097004
0.186500,0.079117,0.081212,0.091672,0.124571,0.083904,0.097086
0.187000,0.091643,0.082556,0.086730,0.094273,0.084442,0.074969
0.187500,0.093399,0.095587,0.105836,0.107144,0.099347,0.116180
0.188000,0.115303,0.079412,0.067816,0.105153,0.096141,0.068288
0.188500,0.100308,0.094240,0.086877,0.102419,0.048743,0.082385
0.189000,0.076292,0.086365,0.070465,0.093095,0.085568,0.121747
0.189500,0.070367,0.082571,0.093662,0.093766,0.083007,0.069543
0.190000,0.090123,0.059142,0.049329,0.091282,0.065432,0.073395
0.190500,0.061846,0.069342,0.093685,0.070839,0.072658,0.083949
0.191000,0.108032,0.089585,0.091972,0.079545,0.084484,0.060611
0.191500,0.097166,0.069230,0.065599,0.061484,0.076171,0.087186
0.192000,0.071356,0.096459,0.079357,0.086999,0.092332,0.051642
0.192500,0.051622,0.112498,0.063761,0.083742,0.103682,0.077288
0.193000,0.096557,0.086077,0.082625,0.086691,0.090379,0.097899
0.193500,0.073467,0.097558,0.087448,0.063511,0.081838,0.084741
0.194000,0.092694,0.084917,0.059008,0.088538,0.071841,0.073456
0.194500,0.049159,0.065039,0.053577,0.080085,0.084960,0.068190
